date,code,amount,close,date_stamp,down_count,high,low,open,up_count,vol,volume
2013-12-05,000030,39564726272.0,1437.15,1386172800.0,0,1444.05,1432.35,1440.85,0,368746.0,368746.0
2013-12-06,000030,35869433856.0,1426.44,1386259200.0,0,1438.32,1423.77,1433.76,0,332813.0,332813.0
2013-12-09,000030,29976100864.0,1424.97,1386518400.0,0,1435.39,1420.55,1429.68,0,271461.0,271461.0
2013-12-10,000030,31634522112.0,1425.42,1386604800.0,0,1433.54,1421.31,1428.52,0,287417.0,287417.0
2013-12-11,000030,34851852288.0,1404.58,1386691200.0,0,1420.26,1397.7,1420.26,0,333541.0,333541.0
2013-12-12,000030,26764640256.0,1405.21,1386777600.0,0,1413.36,1400.72,1401.12,0,248829.0,248829.0
2013-12-13,000030,25289310208.0,1402.8,1386864000.0,0,1409.53,1391.4,1393.54,0,242219.0,242219.0
2013-12-16,000030,35343122432.0,1379.44,1387123200.0,0,1406.45,1378.93,1402.99,0,324232.0,324232.0
2013-12-17,000030,26791327744.0,1372.8,1387209600.0,0,1382.72,1369.88,1379.75,0,251159.0,251159.0
2013-12-18,000030,22203967488.0,1372.46,1387296000.0,0,1379.14,1368.77,1372.77,0,200559.0,200559.0
2013-12-19,000030,25031985152.0,1353.03,1387382400.0,0,1379.8,1352.35,1376.97,0,247369.0,247369.0
2013-12-20,000030,32765761536.0,1326.07,1387468800.0,0,1358.07,1323.29,1354.27,0,322195.0,322195.0
2013-12-23,000030,24390291456.0,1327.44,1387728000.0,0,1333.77,1312.07,1327.53,0,234036.0,234036.0
2013-12-24,000030,25704622080.0,1326.77,1387814400.0,0,1342.15,1315.81,1330.0,0,235043.0,235043.0
2013-12-25,000030,23810293760.0,1338.41,1387900800.0,0,1338.73,1322.98,1328.93,0,220568.0,220568.0
2013-12-26,000030,26920101888.0,1316.56,1387987200.0,0,1336.34,1315.83,1336.0,0,263769.0,263769.0
2013-12-27,000030,28475183104.0,1337.72,1388073600.0,0,1344.16,1316.2,1318.44,0,279700.0,279700.0
2013-12-30,000030,26211600384.0,1337.49,1388332800.0,0,1345.7,1333.3,1343.39,0,260968.0,260968.0
2013-12-31,000030,33238913024.0,1354.92,1388419200.0,0,1357.46,1327.73,1329.48,0,324888.0,324888.0
2014-01-02,000030,26050523136.0,1350.54,1388592000.0,0,1352.82,1342.46,1351.13,0,232624.0,232624.0
2014-01-03,000030,31084128256.0,1333.9,1388678400.0,0,1348.05,1327.01,1346.51,0,308109.0,308109.0
2014-01-06,000030,31907362816.0,1302.08,1388937600.0,0,1330.65,1299.19,1330.65,0,333019.0,333019.0
2014-01-07,000030,23498381312.0,1305.62,1389024000.0,0,1310.45,1290.33,1293.26,0,230543.0,230543.0
2014-01-08,000030,28436985856.0,1311.45,1389110400.0,0,1321.49,1302.56,1307.13,0,264123.0,264123.0
2014-01-09,000030,30396995584.0,1299.58,1389196800.0,0,1322.96,1299.17,1310.48,0,275255.0,275255.0
2014-01-10,000030,27200792576.0,1291.58,1389283200.0,0,1304.11,1288.59,1295.11,0,275670.0,275670.0
2014-01-13,000030,25483954176.0,1284.51,1389542400.0,0,1302.57,1278.87,1293.03,0,263666.0,263666.0
2014-01-14,000030,25623447552.0,1293.33,1389628800.0,0,1295.33,1273.13,1283.56,0,266867.0,266867.0
2014-01-15,000030,26581518336.0,1294.19,1389715200.0,0,1297.45,1285.8,1290.68,0,256809.0,256809.0
2014-01-16,000030,27142367232.0,1292.6,1389801600.0,0,1302.11,1289.12,1294.23,0,268737.0,268737.0
2014-01-17,000030,24861265920.0,1271.66,1389888000.0,0,1289.07,1270.23,1288.27,0,254552.0,254552.0
2014-01-20,000030,20226965504.0,1261.86,1390147200.0,0,1274.74,1256.54,1269.65,0,199668.0,199668.0
2014-01-21,000030,22185353216.0,1275.2,1390233600.0,0,1281.2,1264.2,1264.2,0,217875.0,217875.0
2014-01-22,000030,36854722560.0,1313.07,1390320000.0,0,1313.34,1275.25,1276.91,0,370590.0,370590.0
2014-01-23,000030,32158994432.0,1309.54,1390406400.0,0,1318.07,1307.31,1313.35,0,301455.0,301455.0
2014-01-24,000030,32431267840.0,1316.96,1390492800.0,0,1324.41,1302.85,1305.16,0,324534.0,324534.0
2014-01-27,000030,33534955520.0,1305.82,1390752000.0,0,1315.66,1301.8,1310.01,0,315032.0,315032.0
2014-01-28,000030,26589421568.0,1306.53,1390838400.0,0,1316.75,1298.64,1307.84,0,251958.0,251958.0
2014-01-29,000030,29050923008.0,1314.48,1390924800.0,0,1317.46,1307.81,1311.16,0,265749.0,265749.0
2014-01-30,000030,24674131968.0,1300.3,1391011200.0,0,1311.28,1298.59,1311.28,0,220017.0,220017.0
2014-02-07,000030,26915409920.0,1310.89,1391702400.0,0,1311.2,1286.43,1291.65,0,238831.0,238831.0
2014-02-10,000030,45308866560.0,1345.6,1391961600.0,0,1347.72,1316.72,1316.72,0,413455.0,413455.0
2014-02-11,000030,52451962880.0,1356.4,1392048000.0,0,1363.74,1343.05,1346.36,0,530878.0,530878.0
2014-02-12,000030,42204762112.0,1359.98,1392134400.0,0,1363.85,1349.81,1358.16,0,435455.0,435455.0
2014-02-13,000030,51312844800.0,1350.92,1392220800.0,0,1370.81,1350.64,1357.84,0,563318.0,563318.0
2014-02-14,000030,35003383808.0,1363.34,1392307200.0,0,1363.65,1350.26,1351.02,0,348739.0,348739.0
2014-02-17,000030,46261862400.0,1373.5,1392566400.0,0,1376.51,1362.16,1371.33,0,429297.0,429297.0
2014-02-18,000030,49970667520.0,1358.48,1392652800.0,0,1372.56,1353.72,1372.56,0,473631.0,473631.0
2014-02-19,000030,48722415616.0,1371.23,1392739200.0,0,1377.01,1351.71,1357.28,0,510287.0,510287.0
2014-02-20,000030,50143080448.0,1354.7,1392825600.0,0,1383.87,1353.76,1373.57,0,530599.0,530599.0
2014-02-21,000030,37120684032.0,1340.52,1392912000.0,0,1356.43,1332.2,1352.94,0,371455.0,371455.0
2014-02-24,000030,42363613184.0,1310.66,1393171200.0,0,1329.84,1298.26,1329.84,0,433015.0,433015.0
2014-02-25,000030,46875193344.0,1272.9,1393257600.0,0,1319.11,1266.81,1312.14,0,443311.0,443311.0
2014-02-26,000030,37461168128.0,1277.55,1393344000.0,0,1277.93,1257.18,1265.4,0,369106.0,369106.0
2014-02-27,000030,44172115968.0,1272.3,1393430400.0,0,1290.31,1269.24,1281.35,0,449455.0,449455.0
2014-02-28,000030,38181900288.0,1288.18,1393516800.0,0,1289.82,1258.46,1268.39,0,387383.0,387383.0
2014-03-03,000030,35907928064.0,1297.88,1393776000.0,0,1298.32,1282.03,1286.55,0,382216.0,382216.0
2014-03-04,000030,36729114624.0,1296.0,1393862400.0,0,1300.71,1281.62,1294.15,0,378007.0,378007.0
2014-03-05,000030,31718107136.0,1283.49,1393948800.0,0,1300.51,1279.87,1298.99,0,327565.0,327565.0
2014-03-06,000030,33491304448.0,1288.18,1394035200.0,0,1292.47,1267.59,1280.84,0,356736.0,356736.0
2014-03-07,000030,33109180416.0,1290.66,1394121600.0,0,1299.75,1283.85,1286.56,0,330387.0,330387.0
2014-03-10,000030,35398070272.0,1247.48,1394380800.0,0,1277.99,1245.61,1277.99,0,365115.0,365115.0
2014-03-11,000030,28145651712.0,1256.26,1394467200.0,0,1262.27,1242.44,1244.21,0,291531.0,291531.0
2014-03-12,000030,31264741376.0,1259.96,1394553600.0,0,1270.77,1244.44,1252.95,0,351047.0,351047.0
2014-03-13,000030,33316820992.0,1277.37,1394640000.0,0,1283.74,1262.31,1263.62,0,398243.0,398243.0
2014-03-14,000030,27655606272.0,1266.42,1394726400.0,0,1278.36,1257.55,1271.09,0,315615.0,315615.0
2014-03-17,000030,26729072640.0,1277.47,1394985600.0,0,1277.6,1262.08,1273.31,0,290230.0,290230.0
2014-03-18,000030,30677387264.0,1275.38,1395072000.0,0,1283.45,1272.73,1278.99,0,307247.0,307247.0
2014-03-19,000030,28815872000.0,1261.88,1395158400.0,0,1271.05,1251.88,1271.05,0,289336.0,289336.0
2014-03-20,000030,30832734208.0,1236.22,1395244800.0,0,1268.97,1235.54,1258.1,0,321883.0,321883.0
2014-03-21,000030,47871864832.0,1278.64,1395331200.0,0,1281.31,1227.85,1230.94,0,567501.0,567501.0
2014-03-24,000030,47046057984.0,1286.25,1395590400.0,0,1292.57,1272.09,1280.34,0,566649.0,566649.0
2014-03-25,000030,37943709696.0,1286.21,1395676800.0,0,1295.01,1278.43,1282.37,0,440913.0,440913.0
2014-03-26,000030,28389718016.0,1283.72,1395763200.0,0,1292.35,1279.34,1289.53,0,301107.0,301107.0
2014-03-27,000030,35337248768.0,1274.92,1395849600.0,0,1294.26,1267.82,1282.01,0,388944.0,388944.0
2014-03-28,000030,35070304256.0,1266.49,1395936000.0,0,1281.96,1262.54,1273.38,0,385131.0,385131.0
2014-03-31,000030,26861840384.0,1261.57,1396195200.0,0,1271.78,1253.86,1265.63,0,304281.0,304281.0
2014-04-01,000030,23930603520.0,1272.88,1396281600.0,0,1276.11,1258.01,1260.06,0,259133.0,259133.0
2014-04-02,000030,30983981056.0,1281.29,1396368000.0,0,1283.1,1272.07,1274.2,0,341678.0,341678.0
2014-04-03,000030,30737192960.0,1273.15,1396454400.0,0,1289.35,1270.85,1285.53,0,357350.0,357350.0
2014-04-04,000030,24791447552.0,1286.76,1396540800.0,0,1287.21,1268.15,1269.39,0,255902.0,255902.0
2014-04-08,000030,52514881536.0,1322.23,1396886400.0,0,1325.54,1282.83,1284.1,0,561155.0,561155.0
2014-04-09,000030,34659737600.0,1322.74,1396972800.0,0,1327.75,1317.39,1323.72,0,357359.0,357359.0
2014-04-10,000030,56050409472.0,1338.66,1397059200.0,0,1347.12,1315.91,1323.94,0,579199.0,579199.0
2014-04-11,000030,47729508352.0,1339.33,1397145600.0,0,1346.62,1334.17,1336.26,0,464294.0,464294.0
2014-04-14,000030,32930940928.0,1340.65,1397404800.0,0,1343.6,1332.12,1338.32,0,318442.0,318442.0
2014-04-15,000030,36278751232.0,1318.89,1397491200.0,0,1336.52,1316.86,1336.51,0,367205.0,367205.0
2014-04-16,000030,29479088128.0,1319.95,1397577600.0,0,1327.43,1312.43,1314.71,0,296633.0,296633.0
2014-04-17,000030,26330273792.0,1315.89,1397664000.0,0,1326.12,1313.1,1323.85,0,260103.0,260103.0
2014-04-18,000030,27886434304.0,1317.74,1397750400.0,0,1319.03,1302.49,1310.08,0,280059.0,280059.0
2014-04-21,000030,29926057984.0,1293.29,1398009600.0,0,1319.79,1292.9,1307.67,0,301472.0,301472.0
2014-04-22,000030,30895439872.0,1297.13,1398096000.0,0,1298.71,1277.55,1290.52,0,306333.0,306333.0
2014-04-23,000030,25788381184.0,1293.94,1398182400.0,0,1300.61,1289.28,1293.16,0,259447.0,259447.0
2014-04-24,000030,23745110016.0,1291.08,1398268800.0,0,1304.15,1290.08,1292.57,0,243932.0,243932.0
2014-04-25,000030,31638566912.0,1274.9,1398355200.0,0,1295.89,1274.29,1294.23,0,337068.0,337068.0
2014-04-28,000030,27144650752.0,1252.29,1398614400.0,0,1276.11,1250.75,1273.38,0,304509.0,304509.0
2014-04-29,000030,23340494848.0,1264.55,1398700800.0,0,1264.8,1247.9,1250.43,0,265739.0,265739.0
2014-04-30,000030,23611914240.0,1266.38,1398787200.0,0,1269.36,1262.7,1265.52,0,242039.0,242039.0
2014-05-05,000030,22496110592.0,1263.29,1399219200.0,0,1266.96,1247.41,1262.32,0,249190.0,249190.0
2014-05-06,000030,21625114624.0,1263.44,1399305600.0,0,1273.04,1258.74,1260.53,0,244846.0,244846.0
2014-05-07,000030,19610449920.0,1248.43,1399392000.0,0,1259.74,1248.15,1259.74,0,218608.0,218608.0
2014-05-08,000030,21861376000.0,1249.71,1399478400.0,0,1267.33,1243.61,1246.49,0,243035.0,243035.0
2014-05-09,000030,21534361600.0,1247.12,1399564800.0,0,1253.16,1240.49,1251.09,0,246263.0,246263.0
2014-05-12,000030,37966884864.0,1272.9,1399824000.0,0,1275.26,1249.07,1256.58,0,422620.0,422620.0
2014-05-13,000030,27995930624.0,1271.65,1399910400.0,0,1275.75,1267.32,1272.6,0,317676.0,317676.0
2014-05-14,000030,22576220160.0,1266.63,1399996800.0,0,1274.63,1266.14,1271.62,0,245285.0,245285.0
2014-05-15,000030,22520516608.0,1249.85,1400083200.0,0,1267.16,1249.2,1264.7,0,247322.0,247322.0
2014-05-16,000030,20461498368.0,1250.7,1400169600.0,0,1254.37,1242.82,1249.8,0,227743.0,227743.0
2014-05-19,000030,23701792768.0,1228.24,1400428800.0,0,1247.0,1223.58,1247.0,0,247588.0,247588.0
2014-05-20,000030,18892738560.0,1227.92,1400515200.0,0,1237.73,1224.42,1234.23,0,207198.0,207198.0
2014-05-21,000030,18698512384.0,1241.37,1400601600.0,0,1241.69,1215.94,1222.49,0,212652.0,212652.0
2014-05-22,000030,22077042688.0,1236.59,1400688000.0,0,1256.43,1235.42,1239.72,0,242647.0,242647.0
2014-05-23,000030,18368827392.0,1248.47,1400774400.0,0,1248.68,1235.19,1236.38,0,202961.0,202961.0
2014-05-26,000030,21573748736.0,1254.67,1401033600.0,0,1259.47,1249.47,1256.66,0,220614.0,220614.0
2014-05-27,000030,20637833216.0,1248.92,1401120000.0,0,1257.64,1247.74,1253.94,0,220254.0,220254.0
2014-05-28,000030,25869725696.0,1259.71,1401206400.0,0,1261.19,1244.97,1248.67,0,268461.0,268461.0
2014-05-29,000030,23904229376.0,1250.26,1401292800.0,0,1265.58,1249.99,1260.42,0,249558.0,249558.0
2014-05-30,000030,21987559424.0,1249.51,1401379200.0,0,1256.77,1244.5,1250.62,0,230107.0,230107.0
2014-06-03,000030,21792966656.0,1242.29,1401724800.0,0,1254.92,1242.01,1249.88,0,220414.0,220414.0
2014-06-04,000030,20126984192.0,1230.59,1401811200.0,0,1242.15,1223.83,1242.02,0,224953.0,224953.0
2014-06-05,000030,19789506560.0,1245.7,1401897600.0,0,1245.89,1228.13,1229.9,0,205904.0,205904.0
2014-06-06,000030,19097114624.0,1235.58,1401984000.0,0,1246.44,1228.03,1246.44,0,196747.0,196747.0
2014-06-09,000030,20060170240.0,1235.12,1402243200.0,0,1246.94,1230.25,1230.98,0,209051.0,209051.0
2014-06-10,000030,24481298432.0,1248.06,1402329600.0,0,1248.55,1231.76,1238.23,0,277951.0,277951.0
2014-06-11,000030,20476502016.0,1248.28,1402416000.0,0,1249.54,1242.93,1245.12,0,226354.0,226354.0
2014-06-12,000030,21247008768.0,1245.91,1402502400.0,0,1251.35,1242.61,1246.9,0,231623.0,231623.0
2014-06-13,000030,29554487296.0,1256.48,1402588800.0,0,1262.3,1243.85,1244.94,0,325190.0,325190.0
2014-06-16,000030,30942001152.0,1265.51,1402848000.0,0,1268.75,1255.04,1256.74,0,331385.0,331385.0
2014-06-17,000030,25285054464.0,1252.55,1402934400.0,0,1261.9,1252.14,1261.9,0,268738.0,268738.0
2014-06-18,000030,23984297984.0,1247.83,1403020800.0,0,1256.27,1247.04,1252.62,0,264205.0,264205.0
2014-06-19,000030,26696300544.0,1227.19,1403107200.0,0,1251.02,1222.8,1247.87,0,293350.0,293350.0
2014-06-20,000030,19339280384.0,1234.96,1403193600.0,0,1235.17,1225.57,1226.95,0,209585.0,209585.0
2014-06-23,000030,20533450752.0,1235.4,1403452800.0,0,1241.01,1233.49,1236.18,0,219113.0,219113.0
2014-06-24,000030,23484592128.0,1244.0,1403539200.0,0,1244.37,1233.78,1234.36,0,226911.0,226911.0
2014-06-25,000030,19724503040.0,1235.35,1403625600.0,0,1240.64,1231.39,1240.64,0,203189.0,203189.0
2014-06-26,000030,23084253184.0,1244.32,1403712000.0,0,1245.64,1236.72,1236.72,0,242115.0,242115.0
2014-06-27,000030,25641842688.0,1247.64,1403798400.0,0,1253.22,1239.01,1243.95,0,276941.0,276941.0
2014-06-30,000030,28315203584.0,1256.91,1404057600.0,0,1260.12,1249.82,1249.91,0,282507.0,282507.0
2014-07-01,000030,28119650304.0,1258.39,1404144000.0,0,1261.54,1253.52,1260.33,0,281448.0,281448.0
2014-07-02,000030,30879201280.0,1260.83,1404230400.0,0,1262.0,1252.32,1258.13,0,315617.0,315617.0
2014-07-03,000030,31871520768.0,1266.46,1404316800.0,0,1268.88,1256.74,1259.76,0,337979.0,337979.0
2014-07-04,000030,26430781440.0,1264.68,1404403200.0,0,1267.88,1262.53,1266.08,0,277702.0,277702.0
2014-07-07,000030,27041200128.0,1263.51,1404662400.0,0,1269.39,1260.11,1264.54,0,278028.0,278028.0
2014-07-08,000030,27311097856.0,1263.3,1404748800.0,0,1263.86,1254.44,1262.42,0,280180.0,280180.0
2014-07-09,000030,34382999552.0,1245.74,1404835200.0,0,1263.58,1245.35,1262.45,0,349891.0,349891.0
2014-07-10,000030,28761241600.0,1241.85,1404921600.0,0,1249.5,1239.46,1245.65,0,283113.0,283113.0
2014-07-11,000030,30568681472.0,1246.89,1405008000.0,0,1250.32,1237.65,1238.64,0,322205.0,322205.0
2014-07-14,000030,33378318336.0,1261.81,1405267200.0,0,1261.96,1244.81,1248.54,0,339066.0,339066.0
2014-07-15,000030,35351560192.0,1265.3,1405353600.0,0,1267.66,1259.17,1260.61,0,376410.0,376410.0
2014-07-16,000030,32577454080.0,1259.47,1405440000.0,0,1268.63,1256.32,1263.56,0,389192.0,389192.0
2014-07-17,000030,25570557952.0,1249.72,1405526400.0,0,1256.78,1243.29,1256.66,0,287555.0,287555.0
2014-07-18,000030,30697961472.0,1256.51,1405612800.0,0,1264.72,1243.54,1245.08,0,329599.0,329599.0
2014-07-21,000030,26849581056.0,1259.37,1405872000.0,0,1262.42,1254.59,1256.92,0,284185.0,284185.0
2014-07-22,000030,37445931008.0,1273.67,1405958400.0,0,1277.1,1256.54,1256.54,0,415531.0,415531.0
2014-07-23,000030,38239395840.0,1272.53,1406044800.0,0,1283.31,1268.5,1273.0,0,428998.0,428998.0
2014-07-24,000030,56947695616.0,1295.27,1406131200.0,0,1297.39,1274.63,1274.63,0,636967.0,636967.0
2014-07-25,000030,45187457024.0,1306.77,1406217600.0,0,1307.25,1296.0,1299.53,0,484660.0,484660.0
2014-07-28,000030,84085284864.0,1343.09,1406476800.0,0,1346.8,1314.38,1314.38,0,974529.0,974529.0
2014-07-29,000030,64645165056.0,1348.88,1406563200.0,0,1355.1,1337.91,1344.92,0,720462.0,720462.0
2014-07-30,000030,59788480512.0,1345.89,1406649600.0,0,1353.32,1340.81,1345.04,0,659523.0,659523.0
2014-07-31,000030,54796795904.0,1363.45,1406736000.0,0,1363.71,1345.07,1349.06,0,611815.0,611815.0
2014-08-01,000030,59100393472.0,1351.4,1406822400.0,0,1374.84,1350.95,1358.75,0,653436.0,653436.0
2014-08-04,000030,56523575296.0,1376.69,1407081600.0,0,1376.74,1353.48,1355.56,0,620824.0,620824.0
2014-08-05,000030,57277595648.0,1374.27,1407168000.0,0,1378.76,1364.98,1378.47,0,616259.0,616259.0
2014-08-06,000030,56329506816.0,1369.04,1407254400.0,0,1374.48,1353.57,1367.62,0,614011.0,614011.0
2014-08-07,000030,54846148608.0,1348.1,1407340800.0,0,1371.85,1347.28,1368.51,0,625077.0,625077.0
2014-08-08,000030,43023708160.0,1352.52,1407427200.0,0,1357.31,1345.89,1349.48,0,483099.0,483099.0
2014-08-11,000030,46897037312.0,1371.07,1407686400.0,0,1371.55,1356.43,1357.76,0,498839.0,498839.0
2014-08-12,000030,48445337600.0,1369.34,1407772800.0,0,1369.94,1360.95,1369.56,0,525146.0,525146.0
2014-08-13,000030,53958574080.0,1368.11,1407859200.0,0,1376.87,1356.39,1371.43,0,582916.0,582916.0
2014-08-14,000030,47828566016.0,1355.04,1407945600.0,0,1370.28,1353.86,1366.45,0,524693.0,524693.0
2014-08-15,000030,44102881280.0,1367.06,1408032000.0,0,1370.28,1352.23,1355.79,0,464609.0,464609.0
2014-08-18,000030,49149874176.0,1376.25,1408291200.0,0,1377.24,1366.91,1369.53,0,504346.0,504346.0
2014-08-19,000030,56315289600.0,1377.03,1408377600.0,0,1379.2,1368.46,1378.43,0,576379.0,576379.0
2014-08-20,000030,47241740288.0,1372.81,1408464000.0,0,1377.29,1369.28,1375.94,0,477619.0,477619.0
2014-08-21,000030,50727739392.0,1367.36,1408550400.0,0,1373.32,1355.3,1371.91,0,508500.0,508500.0
2014-08-22,000030,49995153408.0,1372.41,1408636800.0,0,1374.32,1364.7,1366.13,0,485791.0,485791.0
2014-08-25,000030,46535106560.0,1360.35,1408896000.0,0,1373.23,1357.49,1372.84,0,476705.0,476705.0
2014-08-26,000030,46131187712.0,1349.86,1408982400.0,0,1364.3,1345.76,1357.47,0,488754.0,488754.0
2014-08-27,000030,37075836928.0,1351.53,1409068800.0,0,1357.1,1348.16,1349.8,0,375258.0,375258.0
2014-08-28,000030,41404727296.0,1345.06,1409155200.0,0,1359.41,1343.3,1352.94,0,395334.0,395334.0
2014-08-29,000030,36791975936.0,1361.12,1409241600.0,0,1361.55,1345.32,1348.09,0,370551.0,370551.0
2014-09-01,000030,43405062144.0,1370.61,1409500800.0,0,1370.86,1359.31,1363.16,0,418101.0,418101.0
2014-09-02,000030,61416828928.0,1390.76,1409587200.0,0,1391.68,1368.08,1372.88,0,591445.0,591445.0
2014-09-03,000030,70503890944.0,1403.47,1409673600.0,0,1405.34,1391.93,1392.0,0,671941.0,671941.0
2014-09-04,000030,64473137152.0,1414.04,1409760000.0,0,1414.56,1400.1,1404.63,0,595826.0,595826.0
2014-09-05,000030,68380925952.0,1429.11,1409846400.0,0,1430.39,1414.25,1417.95,0,640100.0,640100.0
2014-09-09,000030,62320103424.0,1426.29,1410192000.0,0,1433.31,1421.17,1431.37,0,577323.0,577323.0
2014-09-10,000030,54494445568.0,1420.27,1410278400.0,0,1422.68,1412.72,1420.42,0,518481.0,518481.0
2014-09-11,000030,74532298752.0,1415.16,1410364800.0,0,1436.91,1410.48,1417.69,0,692632.0,692632.0
2014-09-12,000030,57017946112.0,1424.21,1410451200.0,0,1424.27,1410.66,1412.64,0,544794.0,544794.0
2014-09-15,000030,65414750208.0,1424.9,1410710400.0,0,1425.66,1414.84,1421.84,0,620443.0,620443.0
2014-09-16,000030,85276794880.0,1392.34,1410796800.0,0,1428.61,1390.98,1426.91,0,873788.0,873788.0
2014-09-17,000030,55667978240.0,1398.9,1410883200.0,0,1401.17,1384.97,1395.56,0,576438.0,576438.0
2014-09-18,000030,51011956736.0,1404.01,1410969600.0,0,1407.45,1392.35,1396.64,0,559997.0,559997.0
2014-09-19,000030,52329074688.0,1415.88,1411056000.0,0,1418.74,1400.67,1404.61,0,533079.0,533079.0
2014-09-22,000030,49543806976.0,1391.37,1411315200.0,0,1412.98,1388.27,1412.98,0,503414.0,503414.0
2014-09-23,000030,44051197952.0,1405.44,1411401600.0,0,1407.28,1391.94,1391.94,0,429340.0,429340.0
2014-09-24,000030,68798545920.0,1430.26,1411488000.0,0,1431.83,1397.6,1400.87,0,715024.0,715024.0
2014-09-25,000030,66339786752.0,1425.68,1411574400.0,0,1441.44,1420.57,1436.33,0,656624.0,656624.0
2014-09-26,000030,48550215680.0,1425.84,1411660800.0,0,1427.44,1415.23,1422.24,0,475391.0,475391.0
2014-09-29,000030,60719837184.0,1435.07,1411920000.0,0,1437.23,1428.08,1431.73,0,631782.0,631782.0
2014-09-30,000030,58333618176.0,1436.81,1412006400.0,0,1439.09,1431.57,1437.0,0,595213.0,595213.0
2014-10-08,000030,64711622656.0,1456.98,1412697600.0,0,1457.03,1433.66,1442.11,0,620271.0,620271.0
2014-10-09,000030,65192972288.0,1455.15,1412784000.0,0,1461.44,1442.72,1456.9,0,653910.0,653910.0
2014-10-10,000030,64968925184.0,1445.65,1412870400.0,0,1455.93,1440.5,1448.85,0,631134.0,631134.0
2014-10-13,000030,60480073728.0,1438.12,1413129600.0,0,1439.62,1421.38,1439.62,0,556462.0,556462.0
2014-10-14,000030,56222232576.0,1431.48,1413216000.0,0,1445.27,1424.81,1435.25,0,557248.0,557248.0
2014-10-15,000030,60700921856.0,1441.42,1413302400.0,0,1442.86,1420.19,1430.19,0,597889.0,597889.0
2014-10-16,000030,65017901056.0,1424.95,1413388800.0,0,1447.26,1424.95,1432.02,0,684462.0,684462.0
2014-10-17,000030,56602869760.0,1428.12,1413475200.0,0,1432.13,1407.77,1424.03,0,580864.0,580864.0
2014-10-20,000030,46640103424.0,1434.29,1413734400.0,0,1436.86,1427.49,1432.23,0,460107.0,460107.0
2014-10-21,000030,49876299776.0,1422.83,1413820800.0,0,1438.07,1422.15,1433.55,0,496380.0,496380.0
2014-10-22,000030,46330019840.0,1411.6,1413907200.0,0,1429.15,1411.09,1423.45,0,454047.0,454047.0
2014-10-23,000030,45150838784.0,1397.08,1413993600.0,0,1414.92,1394.14,1409.67,0,453383.0,453383.0
2014-10-24,000030,34714124288.0,1395.8,1414080000.0,0,1404.26,1391.75,1398.14,0,347619.0,347619.0
2014-10-27,000030,37553364992.0,1385.08,1414339200.0,0,1387.93,1378.99,1387.93,0,388953.0,388953.0
2014-10-28,000030,49834614784.0,1410.72,1414425600.0,0,1411.12,1388.06,1388.06,0,471851.0,471851.0
2014-10-29,000030,70422814720.0,1428.48,1414512000.0,0,1433.8,1407.73,1414.25,0,704364.0,704364.0
2014-10-30,000030,69680848896.0,1432.26,1414598400.0,0,1435.47,1421.01,1427.88,0,775781.0,775781.0
2014-10-31,000030,98649341952.0,1450.12,1414684800.0,0,1452.46,1428.44,1435.04,0,1206254.0,1206254.0
2014-11-03,000030,75852570624.0,1448.37,1414944000.0,0,1457.93,1442.43,1453.97,0,873032.0,873032.0
2014-11-04,000030,69872664576.0,1439.65,1415030400.0,0,1446.14,1433.79,1446.14,0,788846.0,788846.0
2014-11-05,000030,68339707904.0,1435.79,1415116800.0,0,1441.97,1430.91,1439.63,0,756110.0,756110.0
2014-11-06,000030,54922924032.0,1436.95,1415203200.0,0,1440.0,1424.74,1437.68,0,596681.0,596681.0
2014-11-07,000030,93897670656.0,1436.69,1415289600.0,0,1458.07,1430.99,1438.44,0,997220.0,997220.0
2014-11-10,000030,98953461760.0,1473.37,1415548800.0,0,1473.39,1445.48,1456.21,0,1069349.0,1069349.0
2014-11-11,000030,143772106752.0,1472.28,1415635200.0,0,1496.13,1455.68,1482.49,0,1605226.0,1605226.0
2014-11-12,000030,87038836736.0,1494.65,1415721600.0,0,1494.66,1461.46,1463.98,0,892278.0,892278.0
2014-11-13,000030,107870134272.0,1483.37,1415808000.0,0,1501.26,1480.8,1496.72,0,1107701.0,1107701.0
2014-11-14,000030,83355910144.0,1485.61,1415894400.0,0,1487.89,1471.22,1476.25,0,864793.0,864793.0
2014-11-17,000030,85070897152.0,1481.69,1416153600.0,0,1508.62,1481.04,1508.62,0,798947.0,798947.0
2014-11-18,000030,69924814848.0,1466.51,1416240000.0,0,1482.44,1462.17,1479.33,0,720038.0,720038.0
2014-11-19,000030,63799648256.0,1465.55,1416326400.0,0,1472.45,1460.67,1464.6,0,612352.0,612352.0
2014-11-20,000030,52649058304.0,1463.06,1416412800.0,0,1467.62,1456.65,1460.62,0,528279.0,528279.0
2014-11-21,000030,82418245632.0,1492.46,1416499200.0,0,1493.45,1461.16,1463.89,0,817777.0,817777.0
2014-11-24,000030,145049387008.0,1527.96,1416758400.0,0,1536.55,1502.59,1510.31,0,1444686.0,1444686.0
2014-11-25,000030,109346611200.0,1546.52,1416844800.0,0,1546.86,1525.17,1528.61,0,1073380.0,1073380.0
2014-11-26,000030,134622199808.0,1570.95,1416931200.0,0,1573.2,1552.84,1553.26,0,1292066.0,1292066.0
2014-11-27,000030,148344422400.0,1592.2,1417017600.0,0,1592.34,1570.43,1577.99,0,1467251.0,1467251.0
