,date,code,open,high,low,close,volume,amount,open_qfq,high_qfq,low_qfq,close_qfq,volume_qfq,amount_qfq,preclose,adj,open_hfq,high_hfq,low_hfq,close_hfq,volume_hfq,amount_hfq,preclose_hfq,adj_hfq
2578,2005-12-06,600858,7.0,7.2,6.93,7.1,994.0,703707.0,1.8946146494809628,1.9487464966089905,1.875668502986153,1.9216805730449764,3672.514620271817,703707.0,1.902734426550167,0.27065923564013755,13.12609802342352,13.501129395521335,12.994837043189284,13.313613709472426,530.0889866572267,703707.0,13.182352729238191,1.8751568604890743
2579,2005-12-07,600858,7.1,7.17,7.0,7.11,2991.0,2107670.0,1.9216805730449764,1.9406267195397862,1.8946146494809628,1.924387165401378,11050.796005264592,2107670.0,1.9216805730449764,0.27065923564013755,13.313613709472426,13.444874689706662,13.12609802342352,13.332365278077319,1595.0665584424196,2107670.0,13.313613709472426,1.8751568604890743
2580,2005-12-08,600858,7.11,7.11,7.0,7.05,1358.0,952536.0,1.9243871654013778,1.9243871654013778,1.8946146494809626,1.9081476112629694,5017.379129103751,952536.0,1.924387165401378,0.2706592356401375,13.332365278077317,13.332365278077317,13.126098023423518,13.219855866447972,724.20608036269,952536.0,13.332365278077319,1.875156860489074
2581,2005-12-09,600858,7.0,7.2,6.85,7.05,4705.0,3312547.0,1.8946146494809626,1.94874649660899,1.8540157641349417,1.9081476112629694,17383.48218146771,3312547.0,1.9081476112629694,0.2706592356401375,13.126098023423518,13.501129395521334,12.844824494350156,13.219855866447972,2509.1234227588047,3312547.0,13.219855866447972,1.875156860489074
2582,2005-12-12,600858,7.05,7.11,7.0,7.09,1386.0,978541.0,1.9081476112629694,1.9243871654013778,1.8946146494809626,1.9189739806885748,5120.8302451677455,978541.0,1.9081476112629694,0.2706592356401375,13.219855866447972,13.332365278077317,13.126098023423518,13.294862140867535,739.1381644938796,978541.0,13.219855866447972,1.875156860489074
2583,2005-12-13,600858,7.0,7.06,6.98,7.01,4846.0,3392166.0,1.8946146494809621,1.9108542036193703,1.8892014647681594,1.8973212418373635,17904.43244450426,3392166.0,1.9189739806885746,0.27065923564013744,13.126098023423516,13.238607435052861,13.088594886213736,13.144849592028407,2584.3171321337236,3392166.0,13.294862140867535,1.8751568604890738
2584,2005-12-14,600858,7.0,7.33,6.98,7.28,3037.0,2168880.0,1.8946146494809621,1.9839321972422075,1.8892014647681594,1.9703992354602007,11220.751410226874,2168880.0,1.8973212418373635,0.27065923564013744,13.126098023423516,13.744899787384911,13.088594886213736,13.651141944360457,1619.5978395150885,2168880.0,13.144849592028407,1.8751568604890738
2585,2005-12-15,600858,7.26,7.32,7.21,7.24,1892.0,1374625.0,1.9649860507473982,1.9812256048858066,1.9514530889653914,1.9595728660345955,6990.339699752796,1374625.0,1.970399235460201,0.2706592356401375,13.613638807150679,13.726148218780024,13.519880964126225,13.576135669940898,1008.9822562932324,1374625.0,13.65114194436046,1.8751568604890743
2586,2005-12-16,600858,7.25,7.28,7.19,7.23,4071.0,2934792.0,1.9622794583909968,1.9703992354602011,1.9460399042525887,1.9568662736781943,15041.053339161539,2934792.0,1.9595728660345955,0.2706592356401375,13.594887238545788,13.651141944360461,13.482377826916444,13.557384101336007,2171.018374931157,2934792.0,13.576135669940898,1.8751568604890743
2587,2005-12-19,600858,7.2,7.26,7.19,7.21,2479.0,1789297.0,1.9487464966089896,1.9649860507473977,1.9460399042525882,1.951453088965391,9159.11845438012,1789297.0,1.956866273678194,0.27065923564013744,13.501129395521334,13.613638807150677,13.482377826916442,13.519880964126223,1322.0227343292406,1789297.0,13.557384101336007,1.875156860489074
2588,2005-12-20,600858,7.19,7.24,7.1,7.2,1677.0,1203825.0,1.9460399042525887,1.9595728660345955,1.9216805730449762,1.94874649660899,6195.982915689979,1203825.0,1.9514530889653912,0.2706592356401375,13.482377826916446,13.5761356699409,13.313613709472428,13.501129395521337,894.3251817144558,1203825.0,13.519880964126225,1.8751568604890745
2589,2005-12-21,600858,7.03,7.2,7.03,7.14,1318.0,939272.0,1.9027344265501667,1.94874649660899,1.9027344265501667,1.9325069424705816,4869.591820440901,939272.0,1.94874649660899,0.2706592356401375,13.182352729238193,13.501129395521337,13.182352729238193,13.38861998389199,702.8745316038478,939272.0,13.501129395521337,1.8751568604890745
2590,2005-12-22,600858,7.1,7.25,7.1,7.2,3412.0,2457336.0,1.9216805730449764,1.9622794583909973,1.9216805730449764,1.9487464966089905,12606.257428941086,2457336.0,1.9325069424705819,0.27065923564013755,13.313613709472431,13.594887238545793,13.313613709472431,13.501129395521339,1819.5811091292323,2457336.0,13.388619983891992,1.875156860489075
2591,2005-12-23,600858,7.25,7.46,7.21,7.39,3264.0,2410449.0,1.9622794583909973,2.019117897875426,1.9514530889653918,2.0001717513806163,12059.444386888543,2410449.0,1.9487464966089905,0.27065923564013755,13.594887238545793,13.9886701792485,13.51988096412623,13.857409199014263,1740.6543787215164,2410449.0,13.501129395521339,1.875156860489075
2592,2005-12-26,600858,7.36,7.7,7.36,7.58,12676.0,9567534.0,1.992051974311413,2.0840761144290596,1.992051974311413,2.0515970061522433,46833.79811525709,9567534.0,2.0001717513806168,0.2706592356401376,13.801154493199595,14.438707825765881,13.801154493199595,14.213689002507191,6759.967801677064,9567534.0,13.857409199014265,1.8751568604890754
2593,2005-12-27,600858,7.57,7.75,7.45,7.59,4833.0,3664663.0,2.0488904137958417,2.0976090762110666,2.0164113055190254,2.0543035985086444,17856.40156918882,3664663.0,2.0515970061522433,0.2706592356401376,14.1949374339023,14.532465668790334,13.969918610643612,14.232440571112082,2577.384378787098,3664663.0,14.213689002507191,1.8751568604890754
2594,2005-12-28,600858,7.51,7.8,7.48,7.62,9254.0,6981554.0,2.032650859657433,2.1111420379930728,2.0245310825882292,2.0624233755778483,34190.59385915029,6981554.0,2.0543035985086444,0.27065923564013755,14.082428022272953,14.626223511814786,14.026173316458284,14.288695276926752,4935.053805358122,6981554.0,14.232440571112082,1.8751568604890752
2595,2005-12-29,600858,7.79,7.79,7.53,7.7,14852.0,11373903.0,2.1084354456366716,2.1084354456366716,2.038064044370236,2.084076114429059,54873.42770651612,11373903.0,2.0624233755778483,0.27065923564013755,14.607471943209896,14.607471943209896,14.119931159482736,14.43870782576588,7920.404054158075,11373903.0,14.288695276926752,1.8751568604890752
2596,2006-01-04,600858,7.41,7.62,7.27,7.31,13720.0,10087598.0,2.0055849360934195,2.0624233755778483,1.9676926431038,1.9785190125294054,50691.046871357474,10087598.0,2.084076114429059,0.27065923564013755,13.894912336224047,14.288695276926752,13.632390375755575,13.707396650175138,7316.721224282844,10087598.0,14.43870782576588,1.8751568604890752
2597,2006-01-05,600858,7.33,7.33,7.05,7.08,23662.0,16887912.0,1.9839321972422084,1.9839321972422084,1.9081476112629696,1.916267388332174,87423.58243950878,16887912.0,1.9785190125294054,0.27065923564013755,13.74489978738492,13.74489978738492,13.219855866447979,13.276110572262652,12618.67766829305,16887912.0,13.707396650175138,1.8751568604890752
2598,2006-01-06,600858,7.13,7.23,6.95,7.19,29781.0,21017138.0,1.9298003501141807,1.9568662736781945,1.881081687698956,1.946039904252589,110031.34598220824,21017138.0,1.916267388332174,0.27065923564013755,13.369868415287106,13.557384101336014,13.032340180399073,13.482377826916451,15881.871339676922,21017138.0,13.276110572262652,1.8751568604890752
2599,2006-01-09,600858,7.17,7.34,7.1,7.32,16372.0,11809450.0,1.9406267195397862,1.9866387895986095,1.9216805730449764,1.981225604885807,60489.34543570442,11809450.0,1.946039904252589,0.27065923564013755,13.444874689706669,13.763651355989811,13.313613709472433,13.72614821878003,8731.002906994076,11809450.0,13.482377826916451,1.8751568604890752
2600,2006-01-10,600858,7.3,7.6,7.25,7.57,12472.0,9274737.0,1.975812420173004,2.057010190865045,1.9622794583909973,2.0488904137958412,46080.08284107656,9274737.0,1.981225604885807,0.27065923564013755,13.688645081570249,14.25119213971697,13.594887238545795,14.1949374339023,6651.17690300697,9274737.0,13.72614821878003,1.8751568604890752
2601,2006-01-11,600858,7.57,7.65,7.41,7.44,11847.0,8890497.0,2.0488904137958412,2.0705431526470526,2.0055849360934195,2.0137047131626233,43770.90614321953,8890497.0,2.0488904137958412,0.27065923564013755,14.1949374339023,14.344949982741426,13.894912336224047,13.951167042038719,6317.871453650062,8890497.0,14.1949374339023,1.8751568604890752
2602,2006-01-12,600858,7.42,7.59,7.32,7.55,6199.0,4625334.0,2.0082915284498206,2.054303598508644,1.981225604885807,2.0434772290830385,22903.338160025145,4625334.0,2.0137047131626233,0.27065923564013755,13.913663904828937,14.23244057111208,13.72614821878003,14.157434296692516,3305.8567689015563,4625334.0,13.951167042038719,1.8751568604890752
2603,2006-01-13,600858,7.55,7.56,7.39,7.48,5937.0,4428283.0,2.0434772290830385,2.0461838214394397,2.0001717513806163,2.0245310825882292,21935.33128828348,4428283.0,2.0434772290830385,0.27065923564013755,14.157434296692516,14.176185865297407,13.857409199014265,14.026173316458284,3166.1351245311403,4428283.0,14.157434296692516,1.8751568604890752
2604,2006-01-16,600858,7.5,7.5,6.91,6.97,14176.0,10126930.0,2.029944267301031,2.029944267301031,1.8702553182733501,1.8864948724117583,52375.82219011397,10126930.0,2.024531082588229,0.2706592356401375,14.063676453668062,14.063676453668062,12.957333905979509,13.069843317608852,7559.900880133645,10126930.0,14.026173316458284,1.875156860489075
2605,2006-01-17,600858,6.95,7.2,6.91,7.08,11051.0,7767204.0,1.8810816876989553,1.9487464966089896,1.8702553182733497,1.916267388332173,40829.93870082884,7767204.0,1.886494872411758,0.27065923564013744,13.03234018039907,13.501129395521339,12.957333905979507,13.276110572262649,5893.373633349105,7767204.0,13.069843317608852,1.8751568604890747
2606,2006-01-18,600858,7.05,7.18,6.98,7.16,8290.0,5880736.0,1.908147611262969,1.9433333118961869,1.8892014647681594,1.9379201271833841,30628.91972037563,5880736.0,1.916267388332173,0.27065923564013744,13.219855866447976,13.463626258311557,13.088594886213743,13.426123121101774,4420.963480270028,5880736.0,13.276110572262649,1.8751568604890747
2607,2006-01-19,600858,7.18,7.44,7.14,7.39,17154.0,12559170.0,1.943333311896187,2.013704713162623,1.9325069424705816,2.000171751380616,63378.58732006314,12559170.0,1.9379201271833844,0.2706592356401375,13.463626258311558,13.951167042038719,13.388619983891996,13.857409199014265,9148.034685229439,12559170.0,13.426123121101776,1.8751568604890752
2608,2006-01-20,600858,7.42,7.43,7.22,7.23,9742.0,7113529.0,2.0082915284498206,2.0109981208062218,1.954159681321793,1.9568662736781945,35993.599024837065,7113529.0,2.0001717513806163,0.27065923564013755,13.91366390482894,13.932415473433831,13.538632532731125,13.557384101336018,5195.298700215995,7113529.0,13.857409199014267,1.8751568604890756
2609,2006-01-23,600858,7.21,7.41,7.2,7.4,10607.0,7779435.0,1.9514530889653914,2.005584936093419,1.94874649660899,2.0028783437370175,39189.4995746712,7779435.0,1.9568662736781945,0.2706592356401375,13.519880964126234,13.89491233622405,13.501129395521343,13.876160767619158,5656.593442125956,7779435.0,13.557384101336018,1.8751568604890754
2610,2006-01-24,600858,7.4,7.48,7.25,7.38,14517.0,10660424.0,2.0028783437370175,2.024531082588229,1.9622794583909968,1.9974651590242147,53635.70899646477,10660424.0,2.0028783437370175,0.2706592356401375,13.876160767619158,14.026173316458285,13.594887238545796,13.838657630409376,7741.752333302772,10660424.0,13.876160767619158,1.8751568604890754
2611,2006-01-25,600858,7.38,7.38,7.15,7.26,11815.0,8544039.0,1.9974651590242147,1.9974651590242147,1.9352135348269832,1.9649860507473982,43652.67629628926,8544039.0,1.9974651590242147,0.2706592356401375,13.838657630409376,13.838657630409376,13.40737155249689,13.613638807150688,6300.8062146429875,8544039.0,13.838657630409376,1.8751568604890754
2612,2006-02-06,600858,7.25,7.5,7.13,7.41,18670.0,13722082.0,1.9622794583909968,2.029944267301031,1.9298003501141803,2.005584936093419,68979.72631838515,13722082.0,1.9649860507473982,0.2706592356401375,13.594887238545796,14.063676453668066,13.369868415287106,13.89491233622405,9956.500383189554,13722082.0,13.613638807150688,1.8751568604890754
2613,2006-02-07,600858,7.45,7.92,7.45,7.91,27362.0,20959896.0,2.016411305519025,2.1436211462698895,2.016411305519025,2.140914553913488,101093.90849082239,20959896.0,2.005584936093419,0.27065923564013755,13.969918610643616,14.851242335073481,13.969918610643616,14.83249076646859,14591.84592848594,20959896.0,13.894912336224051,1.8751568604890758
2614,2006-02-08,600858,7.85,8.07,7.67,7.86,20962.0,16556714.0,2.1246749997750802,2.1842200316159106,2.0759563373598553,2.127381592131482,77447.93910476641,16556714.0,2.1409145539134884,0.2706592356401376,14.719981354839248,15.132515864146846,14.382453119951215,14.73873292344414,11178.7981270712,16556714.0,14.832490766468592,1.8751568604890763
2615,2006-02-09,600858,7.8,7.82,7.48,7.5,23672.0,17918812.0,2.1111420379930728,2.116555222705876,2.0245310825882292,2.0299442673010315,87460.5292666745,17918812.0,2.1273815921314814,0.27065923564013755,14.626223511814793,14.663726649024575,14.026173316458289,14.06367645366807,12624.010555482755,17918812.0,14.73873292344414,1.875156860489076
2616,2006-02-10,600858,7.48,7.55,7.3,7.43,18829.0,13885990.0,2.0245310825882292,2.0434772290830385,1.975812420173004,2.0109981208062218,69567.18087031996,13885990.0,2.0299442673010315,0.27065923564013755,14.026173316458289,14.157434296692523,13.688645081570256,13.932415473433835,10041.293289505948,13885990.0,14.06367645366807,1.875156860489076
2617,2006-02-13,600858,7.42,7.57,7.28,7.56,19503.0,14469587.0,2.0082915284498206,2.0488904137958412,1.9703992354602013,2.0461838214394397,72057.39702128898,14469587.0,2.0109981208062218,0.27065923564013755,13.913663904828944,14.194937433902306,13.651141944360473,14.176185865297414,10400.729886092437,14469587.0,13.932415473433835,1.875156860489076
2618,2006-02-14,600858,7.56,7.63,7.43,7.49,12956.0,9721614.0,2.0461838214394397,2.0651299679342494,2.0109981208062218,2.0272376749446304,47868.309275897045,9721614.0,2.0461838214394397,0.27065923564013755,14.176185865297414,14.30744684553165,13.932415473433835,14.04492488506318,6909.288642988957,9721614.0,14.176185865297414,1.875156860489076
2619,2006-02-15,600858,7.49,7.57,7.3,7.35,9219.0,6811492.0,2.0272376749446304,2.0488904137958412,1.975812420173004,1.9893453819550109,34061.2799640703,6811492.0,2.0272376749446304,0.27065923564013755,14.04492488506318,14.194937433902306,13.688645081570256,13.782402924594708,4916.388700194133,6811492.0,14.04492488506318,1.875156860489076
2620,2006-02-16,600858,7.35,7.38,7.07,7.13,14363.0,10277187.0,1.9893453819550109,1.9974651590242152,1.9135607959757726,1.9298003501141807,53066.72785811278,10277187.0,1.9893453819550109,0.27065923564013755,13.782402924594708,13.838657630409381,13.257359003657768,13.369868415287112,7659.625870581227,10277187.0,13.782402924594708,1.875156860489076
2621,2006-02-17,600858,7.08,7.15,7.01,7.08,6183.0,4381249.0,1.916267388332174,1.9352135348269837,1.8973212418373642,1.916267388332174,22844.223236560003,4381249.0,1.9298003501141807,0.27065923564013755,13.276110572262658,13.407371552496894,13.144849592028423,13.276110572262658,3297.3241493980177,4381249.0,13.369868415287112,1.875156860489076
2622,2006-02-20,600858,7.08,7.08,6.55,6.83,22760.0,15495959.0,1.916267388332174,1.916267388332174,1.772817993442901,1.8486025794221395,84090.97862916153,15495959.0,1.916267388332174,0.27065923564013755,13.276110572262658,13.276110572262658,12.282277436203447,12.80732135714039,12137.651243781156,15495959.0,13.276110572262658,1.875156860489076
2623,2006-02-21,600858,6.8,7.03,6.74,7.02,8926.0,6152046.0,1.8404828023529354,1.9027344265501671,1.8242432482145272,1.9000278341937655,32978.737928114926,6152046.0,1.8486025794221395,0.27065923564013755,12.751066651325717,13.182352729238206,12.638557239696373,13.163601160633313,4760.1351055356145,6152046.0,12.80732135714039,1.875156860489076
2624,2006-02-22,600858,7.02,7.25,7.0,7.12,9742.0,6974037.0,1.900027834193766,1.9622794583909977,1.8946146494809633,1.9270937577577798,35993.59902483706,6974037.0,1.9000278341937658,0.2706592356401376,13.163601160633316,13.594887238545805,13.126098023423536,13.351116846682224,5195.2987002159925,6974037.0,13.163601160633315,1.8751568604890765
2625,2006-02-23,600858,7.06,7.15,6.97,7.03,5502.0,3863913.0,1.9108542036193714,1.9352135348269839,1.886494872411759,1.9027344265501676,20328.144306574985,3863913.0,1.9270937577577798,0.2706592356401376,13.238607435052879,13.407371552496897,13.069843317608862,13.182352729238207,2934.1545317787304,3863913.0,13.351116846682224,1.8751568604890765
2626,2006-02-24,600858,7.03,7.14,7.03,7.07,4845.0,3434407.0,1.9027344265501678,1.9325069424705827,1.9027344265501678,1.9135607959757734,17900.737761787674,3434407.0,1.9027344265501676,0.27065923564013766,13.182352729238211,13.388619983892008,13.182352729238211,13.257359003657774,2583.7838434147484,3434407.0,13.18235272923821,1.875156860489077
2627,2006-04-17,600858,7.78,7.78,7.78,7.78,5222.0,4063058.0,2.105728853280271,2.105728853280271,2.105728853280271,2.105728853280271,19293.63314593503,4063058.0,1.9135607959757734,0.27065923564013766,14.58872037460502,14.58872037460502,14.58872037460502,14.58872037460502,2784.833690466835,4063058.0,13.257359003657774,1.875156860489077
2628,2006-04-18,600858,8.56,8.56,8.56,8.56,9979.0,8542486.0,2.316843057079579,2.316843057079579,2.316843057079579,2.316843057079579,36869.23882866443,8542486.0,2.1057288532802714,0.2706592356401377,16.051342725786505,16.051342725786505,16.051342725786505,16.051342725786505,5321.688126612129,8542486.0,14.588720374605021,1.8751568604890774
2629,2006-04-19,600858,9.42,9.42,9.42,9.42,93314.0,87902176.0,2.549609999730097,2.549609999730097,2.549609999730097,2.549609999730097,344765.6230141289,87902176.0,2.316843057079579,0.2706592356401377,17.66397762580711,17.66397762580711,17.66397762580711,17.66397762580711,49763.30352206476,87902176.0,16.051342725786505,1.8751568604890774
2630,2006-05-18,600858,11.78,12.96,11.78,12.8,121064.0,150019824.0,3.666620665216946,4.033905247980613,3.666620665216946,3.9841039486228276,388950.4942599833,150019824.0,2.5496099997300976,0.3112581209861584,25.402749989045525,27.947337848729205,25.402749989045525,27.602308986399215,56140.92649870562,150019824.0,17.663977625807107,2.1564303895624386
2631,2006-05-19,600858,12.75,14.08,12.38,14.08,40132.0,55074212.0,3.9685410425735195,4.38251434348511,3.8533755378086414,4.38251434348511,128934.78850559746,55074212.0,3.9841039486228276,0.3112581209861584,27.494487466921093,30.362539885039137,26.69660822278299,30.362539885039137,18610.38510412719,55074212.0,27.602308986399215,2.1564303895624386
2632,2006-05-22,600858,14.49,14.86,13.5,13.79,28826.0,40128016.0,4.5101301730894345,4.625295677854313,4.201984633313137,4.292249488399124,92611.23825033272,40128016.0,4.38251434348511,0.31125812098615835,31.24667634475973,32.04455558889783,29.111810259092916,29.73717507206602,13367.461402660483,40128016.0,30.362539885039133,2.156430389562438
2633,2006-05-23,600858,12.9,13.48,12.41,12.41,38636.0,49153968.0,4.015229760721444,4.195759470893416,3.862713281438226,3.862713281438226,124128.48820647522,49153968.0,4.292249488399124,0.3112581209861584,27.81795202535546,29.068681651301674,26.761301134469864,26.761301134469864,17916.646040143976,49153968.0,29.737175072066023,2.1564303895624386
2634,2006-05-24,600858,12.41,13.3,11.56,13.07,20966.0,25799424.0,3.862713281438226,4.139733009115907,3.5981438785999913,4.06814364128909,67358.88507446318,25799424.0,3.862713281438226,0.3112581209861584,26.761301134469864,28.680524181180434,24.92833530334179,28.184545191581073,9722.548940823548,25799424.0,26.761301134469864,2.1564303895624386
2635,2006-05-25,600858,12.98,13.2,12.5,12.9,4752.0,6115752.0,4.040130410400337,4.1086071970172915,3.8907265123269807,4.015229760721445,15267.071538388294,6115752.0,4.06814364128909,0.31125812098615846,27.99046645652046,28.464881142224193,26.95537986953049,27.817952025355464,2203.641732652556,6115752.0,28.184545191581076,2.156430389562439
2636,2006-05-26,600858,12.8,13.08,12.55,13.02,11026.0,14132033.0,3.9841039486228285,4.071256222498953,3.906289418376289,4.052580735239783,35423.97533296914,14132033.0,4.015229760721445,0.31125812098615846,27.602308986399223,28.206109495476703,27.06320138900861,28.076723672102954,5113.079491630278,14132033.0,27.817952025355464,2.156430389562439
2637,2006-05-29,600858,13.03,13.13,12.8,12.98,9978.0,12959104.0,4.055693316449645,4.086819128548261,3.9841039486228285,4.040130410400337,32056.994909519864,12959104.0,4.052580735239783,0.31125812098615846,28.09828797599858,28.313931014954825,27.602308986399223,27.99046645652046,4627.091163385355,12959104.0,28.076723672102954,2.156430389562439
2638,2006-05-30,600858,12.9,14.28,12.9,14.27,22819.0,31507064.0,4.015229760721445,4.4447659676823426,4.015229760721445,4.441653386472481,73312.14339951231,31507064.0,4.040130410400337,0.31125812098615846,27.817952025355464,30.79382596295163,27.817952025355464,30.772261659056003,10581.839372348208,31507064.0,27.99046645652046,2.156430389562439
2639,2006-05-31,600858,14.2,14.86,13.52,14.35,16863.0,24081240.0,4.41986531800345,4.625295677854314,4.208209795732862,4.466554036151374,54176.899695252905,24081240.0,4.441653386472481,0.31125812098615846,30.62131153178663,32.04455558889784,29.154938866884176,30.944776090220998,7819.867537399002,24081240.0,30.772261659056003,2.156430389562439
2640,2006-06-01,600858,14.2,15.6,14.02,14.79,13429.0,20024512.0,4.41986531800345,4.855626687384071,4.363838856225941,4.603507609385283,43144.25582681321,20024512.0,4.466554036151374,0.31125812098615846,30.62131153178663,33.64031407717405,30.233154061665395,31.89360546162847,6227.4210496193555,20024512.0,30.944776090220998,2.156430389562439
2641,2006-06-02,600858,14.7,15.33,13.61,14.1,13858.0,19933616.0,4.57549437849653,4.7715869947178104,4.236223026621618,4.388739505904835,44522.533118473264,19933616.0,4.603507609385284,0.3112581209861585,31.69952672656786,33.0580778719922,29.3490176019448,30.405668492830397,6426.360928261599,19933616.0,31.893605461628475,2.1564303895624395
2642,2006-06-05,600858,13.48,13.99,13.48,13.5,12178.0,16534521.0,4.1957594708934165,4.354501112596358,4.1957594708934165,4.20198463331314,39125.08358469963,16534521.0,4.388739505904835,0.3112581209861585,29.068681651301684,30.16846114997853,29.068681651301684,29.111810259092934,5647.295669243019,16534521.0,30.405668492830397,2.1564303895624395
2643,2006-06-06,600858,13.6,14.1,13.38,13.6,4021.0,5487008.0,4.233110445411755,4.388739505904835,4.164633658794801,4.233110445411755,12918.538437680832,5487008.0,4.20198463331314,0.3112581209861585,29.327453298049175,30.405668492830397,28.853038612345443,29.327453298049175,1864.6555991153045,5487008.0,29.111810259092934,2.1564303895624395
2644,2006-06-07,600858,13.6,13.6,12.92,12.99,15069.0,19711848.0,4.233110445411755,4.233110445411755,4.021454923141168,4.0432429916101995,48413.19465740176,19711848.0,4.233110445411755,0.3112581209861585,29.327453298049175,29.327453298049175,27.861080633146717,28.01203076041609,6987.937135804159,19711848.0,29.327453298049175,2.1564303895624395
2645,2006-06-08,600858,12.9,13.23,12.82,13.02,8011.0,10478805.0,4.015229760721445,4.117944940646877,3.990329111042552,4.052580735239784,25737.481080393223,10478805.0,4.0432429916101995,0.3112581209861585,27.81795202535547,28.529574053911077,27.645437594190476,28.07672367210296,3714.935589284433,10478805.0,28.01203076041609,2.1564303895624395
2646,2006-06-09,600858,12.8,13.25,12.51,13.18,13297.0,17233228.0,3.9841039486228293,4.1241701030666,3.893839093536843,4.102382034597569,42720.17050630242,17233228.0,4.052580735239784,0.3112581209861585,27.602308986399226,28.572702661702323,26.97694417342612,28.42175253443295,6166.208779267894,17233228.0,28.07672367210296,2.1564303895624395
2647,2006-06-12,600858,12.6,14.5,12.6,14.35,20284.0,28697178.0,3.9218523244255965,4.513242754299298,3.9218523244255965,4.466554036151374,65167.77758515744,28697178.0,4.102382034597569,0.31125812098615846,27.17102290848673,31.268240648655365,27.17102290848673,30.944776090220998,9406.285544007671,28697178.0,28.42175253443295,2.156430389562439
2648,2006-06-13,600858,14.35,15.0,14.01,14.67,13788.0,20156804.0,4.466554036151374,4.668871814792377,4.36072627501608,4.566156634866944,44297.63938789937,20156804.0,4.466554036151374,0.31125812098615846,30.944776090220998,32.34645584343659,30.211589757769772,31.63483381488098,6393.899875802493,20156804.0,30.944776090220998,2.156430389562439
2649,2006-06-14,600858,14.6,15.3,14.2,15.0,11816.0,17741014.0,4.544368566397914,4.7622492510882255,4.419865318003451,4.668871814792378,37962.06172087459,17741014.0,4.566156634866945,0.3112581209861585,31.483883687611616,32.99338496030533,30.62131153178664,32.346455843436594,5479.425655097349,17741014.0,31.634833814880984,2.1564303895624395
2650,2006-06-15,600858,15.0,15.33,14.7,15.1,6939.0,10481045.0,4.668871814792378,4.7715869947178104,4.57549437849653,4.699997626890993,22293.3942350329,10481045.0,4.668871814792378,0.3112581209861585,32.346455843436594,33.0580778719922,31.69952672656786,32.56209888239284,3217.8177573392436,10481045.0,32.346455843436594,2.1564303895624395
2651,2006-06-16,600858,15.01,15.39,15.0,15.0,6482.0,9795342.0,4.671984396002239,4.7902624819769795,4.668871814792378,4.668871814792378,20825.15945114329,9795342.0,4.699997626890993,0.3112581209861585,32.36802014733222,33.18746369536594,32.346455843436594,32.346455843436594,3005.893457713356,9795342.0,32.56209888239284,2.1564303895624395
2652,2006-06-19,600858,14.9,16.3,14.6,16.25,14248.0,22300444.0,4.637746002693762,5.073507372074384,4.544368566397914,5.057944466025076,45775.51247452786,22300444.0,4.668871814792378,0.3112581209861585,32.13081280448035,35.149815349867765,31.483883687611616,35.04199383038964,6607.215363390912,22300444.0,32.346455843436594,2.1564303895624395
2653,2006-06-20,600858,16.25,16.25,15.5,15.77,12234.0,19215748.0,5.057944466025076,5.057944466025076,4.824500875285457,4.90854056795172,39304.99856915874,19215748.0,5.057944466025076,0.3112581209861585,35.04199383038964,35.04199383038964,33.42467103821781,34.00690724339967,5673.264511210305,19215748.0,35.04199383038964,2.1564303895624395
2654,2006-06-21,600858,15.56,15.98,15.41,15.59,5004.0,7813051.0,4.843176362544627,4.9739047733588135,4.796487644396703,4.852514106174211,16076.688968454337,7813051.0,4.90854056795172,0.3112581209861585,33.55405686159156,34.459757625207786,33.230592303157195,33.61874977327843,2320.5015215053427,7813051.0,34.00690724339967,2.1564303895624395
2655,2006-06-22,600858,15.4,16.09,15.0,15.33,12314.0,19196788.0,4.793375063186841,5.00814316666729,4.668871814792378,4.7715869947178104,39562.01997552892,19196788.0,4.852514106174211,0.3112581209861585,33.20902799926157,34.69696496805965,32.346455843436594,33.0580778719922,5710.362856877856,19196788.0,33.61874977327843,2.1564303895624395
2656,2006-06-23,600858,15.02,15.35,14.8,15.19,5016.0,7518448.0,4.6750969772121,4.777812157137532,4.606620190595145,4.728010857779747,16115.242179409866,7518448.0,4.77158699471781,0.31125812098615846,32.38958445122783,33.101206479783436,31.915169765524098,32.756177617453446,2326.066273355476,7518448.0,33.0580778719922,2.156430389562439
2657,2006-06-26,600858,15.1,15.88,15.0,15.3,4683.0,7222633.0,4.699997626890992,4.942778961260196,4.668871814792376,4.762249251088224,15045.390575394022,7222633.0,4.728010857779746,0.3112581209861584,32.562098882392824,34.24411458625153,32.34645584343658,32.99338496030531,2171.644409514294,7222633.0,32.756177617453446,2.1564303895624386
2658,2006-06-27,600858,15.18,15.45,15.0,15.15,2872.0,4366057.0,4.724898276569885,4.808937969236147,4.668871814792376,4.7155605329403,9227.068488689223,4366057.0,4.762249251088224,0.3112581209861584,32.734613313557816,33.31684951873967,32.34645584343658,32.66992040187095,1331.8306094650975,4366057.0,32.99338496030531,2.1564303895624386
2659,2006-06-28,600858,15.25,16.0,14.82,15.68,6402.0,10014472.0,4.746686345038916,4.9801299357785345,4.612845353014867,4.880527337062964,20568.13804477312,10014472.0,4.7155605329403,0.3112581209861584,32.88556344082719,34.50288623299902,31.95829837331534,33.81282850833904,2968.7951120458056,10014472.0,32.66992040187095,2.1564303895624386
