date,code,open,high,low,close,volume,amount,open_qfq,high_qfq,low_qfq,close_qfq,volume_qfq,amount_qfq,preclose,adj,open_hfq,high_hfq,low_hfq,close_hfq,volume_hfq,amount_hfq,preclose_hfq,adj_hfq
2003-09-24,600036,9.36,9.56,9.35,9.39,74401.0,70300312.0,1.926053605913217,1.9672085974925593,1.9239958563342499,1.9322268546501185,361564.8899189453,70300312.0,1.926053605913217,0.2057749578967112,9.454228191702741,9.656241614602372,9.444127520557759,9.484530205137686,73659.46176454378,70300312.0,9.454228191702741,1.0100671144981561
2003-09-25,600036,9.42,9.47,9.29,9.37,68290.0,63841628.0,1.9384001033870195,1.9486888512818554,1.911649358860447,1.9281113554921838,331867.39872535015,63841628.0,1.9322268546501185,0.2057749578967112,9.51483221857263,9.565335574297539,9.38352349368787,9.464328862847722,67609.36874370903,63841628.0,9.484530205137686,1.0100671144981561
2003-09-26,600036,9.37,9.46,9.33,9.44,48878.0,45952852.0,1.9281113554921838,1.9466311017028883,1.9198803571763157,1.9425156025449537,237531.3327705032,45952852.0,1.9281113554921838,0.2057749578967112,9.464328862847722,9.555234903152558,9.423926178267797,9.535033560862594,48390.84383445614,45952852.0,9.464328862847722,1.0100671144981561
2003-09-29,600036,9.43,9.5,9.32,9.33,87254.0,82007480.0,1.9404578529659866,1.9548621000187565,1.9178226075973486,1.9198803571763157,424026.32901422906,82007480.0,1.9425156025449537,0.2057749578967112,9.524932889717611,9.595637587732483,9.413825507122816,9.423926178267797,86384.35876941847,82007480.0,9.535033560862594,1.0100671144981561
2003-09-30,600036,9.35,9.49,9.21,9.38,60331.0,56548556.0,1.9239958563342499,1.9528043504397894,1.8951873622287105,1.9301691050711514,293189.22290963685,56548556.0,1.9198803571763157,0.2057749578967112,9.444127520557759,9.585536916587502,9.302718124528019,9.474429533992705,59729.69432825757,56548556.0,9.423926178267797,1.0100671144981561
2003-10-08,600036,9.35,9.48,9.27,9.4,21513.0,20233294.0,1.9239958563342499,1.9507466008608223,1.9075338597025129,1.9342846042290855,104546.2490668979,20233294.0,1.9301691050711514,0.2057749578967112,9.444127520557759,9.575436245442521,9.363322151397906,9.494630876282669,21298.584709084964,20233294.0,9.474429533992705,1.0100671144981561
2003-10-09,600036,9.4,9.48,9.35,9.37,19737.0,18608558.0,1.9342846042290855,1.9507466008608223,1.9239958563342499,1.9281113554921838,95915.46124823892,18608558.0,1.9342846042290855,0.2057749578967112,9.494630876282669,9.575436245442521,9.444127520557759,9.464328862847722,19540.28570646632,18608558.0,9.494630876282669,1.0100671144981561
2003-10-10,600036,9.33,9.67,9.18,9.5,143573.0,134811328.0,1.9198803571763157,1.9898438428611975,1.8890141134918088,1.9548621000187565,697718.52448667,134811328.0,1.9281113554921838,0.2057749578967112,9.423926178267797,9.76734899719717,9.272416111093072,9.595637587732483,142142.03981022895,134811328.0,9.464328862847722,1.0100671144981561
2003-10-13,600036,9.56,9.68,9.48,9.6,82141.0,78612240.0,1.9672085974925593,1.9919015924401644,1.9507466008608223,1.9754395958084277,399178.79629080376,78612240.0,1.9548621000187565,0.2057749578967112,9.656241614602372,9.77744966834215,9.575436245442521,9.696644299182298,81322.3189043345,78612240.0,9.595637587732483,1.0100671144981561
2003-10-14,600036,9.65,9.67,9.44,9.48,82876.0,78865136.0,1.9857283437032633,1.9898438428611975,1.9425156025449537,1.9507466008608223,402750.65949278255,78865136.0,1.9754395958084277,0.2057749578967112,9.747147654907208,9.76734899719717,9.535033560862594,9.575436245442521,82049.99332264796,78865136.0,9.696644299182298,1.0100671144981561
2003-10-16,600036,9.2,9.35,9.08,9.29,112429.0,103898768.0,1.893129612649743,1.9239958563342499,1.8684366177021379,1.911649358860447,546368.7182792852,103898768.0,1.9507466008608223,0.2057749578967112,9.292617453383036,9.444127520557759,9.171409399643258,9.38352349368787,111308.44513818219,103898768.0,9.575436245442521,1.0100671144981561
2003-10-17,600036,9.29,9.36,9.18,9.3,103807.0,96401560.0,1.911649358860447,1.926053605913217,1.8890141134918088,1.9137071084394144,504468.5760650523,96401560.0,1.911649358860447,0.2057749578967112,9.38352349368787,9.454228191702741,9.272416111093072,9.393624164832852,102772.37869641533,96401560.0,9.38352349368787,1.0100671144981561
2003-10-20,600036,9.25,9.32,9.22,9.24,40355.0,37401524.0,1.9034183605445787,1.9178226075973486,1.8972451118076776,1.9013606109656116,196112.29866102658,37401524.0,1.9137071084394144,0.2057749578967112,9.343120809107944,9.413825507122816,9.312818795673,9.333020137962963,39952.790681686594,37401524.0,9.393624164832852,1.0100671144981561
2003-10-21,600036,9.23,9.28,8.99,9.05,130362.0,118218728.0,1.8993028613866445,1.90959160928148,1.8499168714914338,1.8622633689652366,633517.3207297422,118218728.0,1.9013606109656116,0.2057749578967112,9.322919466817982,9.373422822542889,9.080503359338424,9.141107386208313,129062.7109118084,118218728.0,9.333020137962963,1.0100671144981561
2003-10-22,600036,9.09,9.5,9.03,9.43,203861.0,190680176.0,1.870494367281105,1.9548621000187565,1.8581478698073022,1.9404578529659866,990698.7812497965,190680176.0,1.8622633689652366,0.2057749578967112,9.181510070788239,9.595637587732483,9.12090604391835,9.524932889717611,201829.16270993213,190680176.0,9.141107386208313,1.0100671144981561
2003-10-23,600036,9.43,9.64,9.34,9.44,160882.0,152997344.0,1.9404578529659866,1.9836705941242962,1.9219381067552828,1.9425156025449537,781834.6879738143,152997344.0,1.9404578529659866,0.2057749578967112,9.524932889717611,9.737046983762225,9.434026849412778,9.535033560862594,159278.52485320537,152997344.0,9.524932889717611,1.0100671144981561
2003-10-24,600036,9.44,9.48,9.31,9.44,42459.0,39992540.0,1.9425156025449537,1.9507466008608223,1.9157648580183815,1.9425156025449537,206337.060806555,39992540.0,1.9425156025449537,0.2057749578967112,9.535033560862594,9.575436245442521,9.403724835977833,9.535033560862594,42035.82058118526,39992540.0,9.535033560862594,1.0100671144981561
2003-10-27,600036,9.48,9.5,9.26,9.36,60203.0,56352808.0,1.9507466008608223,1.9548621000187565,1.9054761101235458,1.926053605913217,292567.1841479317,56352808.0,1.9425156025449537,0.2057749578967112,9.575436245442521,9.595637587732483,9.353221480252925,9.454228191702741,59602.97007581658,56352808.0,9.535033560862594,1.0100671144981561
2003-10-28,600036,9.31,9.68,9.25,9.67,147829.0,141494432.0,1.9157648580183815,1.9919015924401644,1.9034183605445787,1.9898438428611975,718401.3133133664,141494432.0,1.926053605913217,0.2057749578967112,9.403724835977833,9.77744966834215,9.343120809107944,9.76734899719717,146355.62120389167,141494432.0,9.454228191702741,1.0100671144981561
2003-10-29,600036,9.68,9.97,9.66,9.96,372484.0,366749248.0,1.9919015924401644,2.051576330230211,1.9877860932822304,2.049518580651244,1810152.235273295,366749248.0,1.9898438428611975,0.2057749578967112,9.77744966834215,10.070369131546617,9.757248326052189,10.060268460401636,368771.5347361504,366749248.0,9.76734899719717,1.0100671144981561
2003-10-30,600036,9.96,9.96,9.74,9.8,116110.0,114124088.0,2.049518580651244,2.049518580651244,2.0042480899139674,2.01659458738777,564257.1923561342,114124088.0,2.049518580651244,0.2057749578967112,10.060268460401636,10.060268460401636,9.838053695212041,9.89865772208193,114952.75742908266,114124088.0,10.060268460401636,1.0100671144981561
2003-10-31,600036,9.75,9.87,9.61,9.75,103946.0,101277192.0,2.0063058394929345,2.0309988344405396,1.9774973453873947,2.0063058394929345,505144.0712828415,101277192.0,2.01659458738777,0.2057749578967112,9.848154366357022,9.9693624200968,9.70674497032728,9.848154366357022,102909.99331430046,101277192.0,9.89865772208193,1.0100671144981561
2003-11-03,600036,9.7,9.92,9.63,9.86,67682.0,66567524.0,1.9960170915980986,2.041287582335375,1.9816128445453292,2.0289410848615725,328912.7146072507,66567524.0,2.0063058394929345,0.2057749578967112,9.797651010632114,10.019865775821708,9.726946312617244,9.95926174895182,67007.42854461435,66567524.0,9.848154366357022,1.0100671144981561
2003-11-04,600036,9.86,10.45,9.86,10.19,309130.0,314396384.0,2.0289410848615725,2.150348310020632,2.0289410848615725,2.096846820967487,1502272.2062962,314396384.0,2.0289410848615725,0.2057749578967112,9.95926174895182,10.555201346505731,9.95926174895182,10.292583896736211,306048.96997719683,314396384.0,9.95926174895182,1.0100671144981561
2003-11-05,600036,10.19,10.28,10.1,10.15,114142.0,116255592.0,2.096846820967487,2.115366567178191,2.0783270747567832,2.0886158226516187,554693.3463949175,116255592.0,2.096846820967487,0.2057749578967112,10.292583896736211,10.383489937041045,10.201677856431376,10.252181212156286,113004.37204780254,116255592.0,10.292583896736211,1.0100671144981561
2003-11-06,600036,10.15,10.19,9.93,9.96,158754.0,158860160.0,2.0886158226516187,2.096846820967487,2.043345331914342,2.049518580651244,771493.2935604663,158860160.0,2.0886158226516187,0.2057749578967112,10.252181212156286,10.292583896736211,10.02996644696669,10.060268460401636,157171.73415637403,158860160.0,10.252181212156286,1.0100671144981561
2003-11-07,600036,9.95,9.96,9.61,9.62,145065.0,141194288.0,2.0474608310722764,2.049518580651244,1.9774973453873947,1.9795550949663616,704969.1638027957,141194288.0,2.049518580651244,0.2057749578967112,10.050167789256653,10.060268460401636,9.70674497032728,9.716845641472261,143619.16937774417,141194288.0,10.060268460401636,1.0100671144981561
2003-11-10,600036,9.65,9.85,9.58,9.7,144412.0,140063600.0,1.9857283437032633,2.0268833352826054,1.9713240966504935,1.9960170915980986,701795.7941825343,140063600.0,1.9795550949663616,0.2057749578967112,9.747147654907208,9.949161077806837,9.676442956892336,9.797651010632114,142972.67768365072,140063600.0,9.716845641472261,1.0100671144981561
2003-11-11,600036,9.78,9.83,9.52,9.64,68032.0,65633648.0,2.0124790882298353,2.0227678361246713,1.9589775991766907,1.9836705941242962,330613.6018462882,65633648.0,1.9960170915980986,0.2057749578967112,9.878456379791967,9.928959735516875,9.615838930022445,9.737046983762225,67353.94017238267,65633648.0,9.797651010632114,1.0100671144981561
2003-11-12,600036,9.6,9.6,9.25,9.29,123844.0,115804864.0,1.9754395958084277,1.9754395958084277,1.9034183605445787,1.911649358860447,601841.9406610377,115804864.0,1.9836705941242962,0.2057749578967112,9.696644299182298,9.696644299182298,9.343120809107944,9.38352349368787,122609.6743695402,115804864.0,9.737046983762225,1.0100671144981561
2003-11-13,600036,9.25,9.36,9.11,9.2,74290.0,68419112.0,1.9034183605445787,1.926053605913217,1.874609866439039,1.893129612649743,361025.4656802791,68419112.0,1.911649358860447,0.2057749578967112,9.343120809107944,9.454228191702741,9.201711413078202,9.292617453383036,73549.56807688012,68419112.0,9.38352349368787,1.0100671144981561
2003-11-14,600036,9.25,9.37,9.2,9.31,55908.0,51888984.0,1.9034183605445787,1.9281113554921838,1.893129612649743,1.9157648580183815,271694.86788602837,51888984.0,1.893129612649743,0.2057749578967112,9.343120809107944,9.464328862847722,9.292617453383036,9.403724835977833,55350.77738648827,51888984.0,9.292617453383036,1.0100671144981561
2003-11-17,600036,9.32,9.36,9.12,9.18,39480.0,36346680.0,1.9178226075973486,1.926053605913217,1.876667616018006,1.8890141134918088,191860.08056343277,36346680.0,1.9157648580183815,0.2057749578967112,9.413825507122816,9.454228191702741,9.211812084223183,9.272416111093072,39086.511612265815,36346680.0,9.403724835977833,1.0100671144981561
2003-11-18,600036,9.18,9.23,9.0,9.09,83513.0,75734640.0,1.8890141134918088,1.8993028613866445,1.851974621070401,1.870494367281105,405846.2742678308,75734640.0,1.8890141134918088,0.2057749578967112,9.272416111093072,9.322919466817982,9.090604030483405,9.181510070788239,82680.64448518629,75734640.0,9.272416111093072,1.0100671144981561
2003-11-19,600036,9.06,9.3,9.01,9.25,59313.0,54614468.0,1.8643211185442037,1.9137071084394144,1.854032370649368,1.9034183605445787,288242.07088295056,54614468.0,1.870494367281105,0.2057749578967112,9.151208057353294,9.393624164832852,9.100704701628386,9.343120809107944,58721.84050806287,54614468.0,9.181510070788239,1.0100671144981561
2003-11-20,600036,9.25,9.51,9.19,9.43,138742.0,130333304.0,1.9034183605445787,1.9569198495977236,1.891071863070776,1.9404578529659866,674241.4209101264,130333304.0,1.9034183605445787,0.2057749578967112,9.343120809107944,9.605738258877464,9.282516782238055,9.524932889717611,137359.18931380403,130333304.0,9.343120809107944,1.0100671144981561
2003-11-21,600036,9.45,9.74,9.3,9.35,134082.0,127888192.0,1.9445733521239208,2.0042480899139674,1.9137071084394144,1.9239958563342499,651595.3222417982,127888192.0,1.9404578529659866,0.2057749578967112,9.545134232007575,9.838053695212041,9.393624164832852,9.444127520557759,132745.63449837448,127888192.0,9.524932889717611,1.0100671144981561
2003-11-24,600036,9.33,9.72,9.33,9.7,129689.0,124467112.0,1.9198803571763157,2.0001325907560332,1.9198803571763157,1.9960170915980986,630246.7575529644,124467112.0,1.9239958563342499,0.2057749578967112,9.423926178267797,9.817852352922078,9.423926178267797,9.797651010632114,128396.41855327104,124467112.0,9.444127520557759,1.0100671144981561
2003-11-25,600036,9.65,10.01,9.65,9.79,270277.0,266477408.0,1.9857283437032633,2.0598073285460794,1.9857283437032633,2.0145368378088024,1313459.1437295573,266477408.0,1.9960170915980986,0.2057749578967112,9.747147654907208,10.110771816126542,9.747147654907208,9.888557050936948,267583.2091952474,266477408.0,9.797651010632114,1.0100671144981561
2003-11-26,600036,9.79,9.81,9.65,9.8,82822.0,80523824.0,2.0145368378088024,2.018652336966737,1.9857283437032633,2.01659458738777,402488.2368901882,80523824.0,2.0145368378088024,0.2057749578967112,9.888557050936948,9.908758393226911,9.747147654907208,9.89865772208193,81996.53152864942,80523824.0,9.888557050936948,1.0100671144981561
2003-11-27,600036,9.8,9.85,9.51,9.55,101369.0,97937648.0,2.01659458738777,2.0268833352826054,1.9569198495977236,1.9651508479135922,492620.6815256995,97937648.0,2.01659458738777,0.2057749578967112,9.89865772208193,9.949161077806837,9.605738258877464,9.646140943457391,100358.67770070347,97937648.0,9.89865772208193,1.0100671144981561
2003-11-28,600036,9.55,9.7,9.54,9.55,47780.0,45919272.0,1.9651508479135922,1.9960170915980986,1.9630930983346249,1.9651508479135922,232195.40651775122,45919272.0,1.9651508479135922,0.2057749578967112,9.646140943457391,9.797651010632114,9.636040272312409,9.646140943457391,47303.78735648583,45919272.0,9.646140943457391,1.0100671144981561
2003-12-01,600036,9.6,9.95,9.58,9.9,174652.0,171219104.0,1.9754395958084277,2.0474608310722764,1.9713240966504935,2.037172083177441,848752.4516353764,171219104.0,1.9651508479135922,0.2057749578967112,9.696644299182298,10.050167789256653,9.676442956892336,9.999664433531747,172911.28232283305,171219104.0,9.646140943457391,1.0100671144981561
2003-12-02,600036,9.95,9.99,9.75,9.78,152288.0,149745232.0,2.0474608310722764,2.055691829388145,2.0063058394929345,2.0124790882298353,740070.6167387044,149745232.0,2.037172083177441,0.2057749578967112,10.050167789256653,10.09057047383658,9.848154366357022,9.878456379791967,150770.17934165997,149745232.0,9.999664433531747,1.0100671144981561
2003-12-03,600036,9.8,9.96,9.59,9.78,234072.0,228920496.0,2.01659458738777,2.049518580651244,1.9733818462294606,2.0124790882298353,1137514.50804569,228920496.0,2.0124790882298353,0.2057749578967112,9.89865772208193,10.060268460401636,9.686543628037317,9.878456379791967,231739.0563856708,228920496.0,9.878456379791967,1.0100671144981561
2003-12-04,600036,9.83,10.22,9.83,10.19,554994.0,561494208.0,2.0227678361246713,2.103020069704389,2.0227678361246713,2.096846820967487,2697092.035263977,561494208.0,2.0124790882298353,0.2057749578967112,9.928959735516875,10.322885910171156,9.928959735516875,10.292583896736211,549462.4981189932,561494208.0,9.878456379791967,1.0100671144981561
2003-12-05,600036,10.2,10.32,10.1,10.2,305822.0,312418496.0,2.098904570546454,2.1235975654940598,2.0783270747567832,2.098904570546454,1486196.3920483824,312418496.0,2.096846820967487,0.2057749578967112,10.302684567881192,10.423892621620972,10.201677856431376,10.302684567881192,302773.94007817516,312418496.0,10.292583896736211,1.0100671144981561
2003-12-08,600036,10.22,10.44,10.12,10.21,307074.0,316265120.0,2.103020069704389,2.148290560441665,2.0824425739147174,2.1009623201254217,1492280.7086863108,316265120.0,2.098904570546454,0.2057749578967112,10.322885910171156,10.54510067536075,10.22187919872134,10.312785239026175,304013.4616723635,316265120.0,10.302684567881192,1.0100671144981561
2003-12-09,600036,10.19,10.21,9.85,10.01,238340.0,238488016.0,2.096846820967487,2.1009623201254217,2.0268833352826054,2.0598073285460794,1158255.613006296,238488016.0,2.1009623201254217,0.2057749578967112,10.292583896736211,10.312785239026175,9.949161077806837,10.110771816126542,235964.51817799982,238488016.0,10.312785239026175,1.0100671144981561
2003-12-10,600036,11.0,11.0,10.33,10.56,948868.0,997981824.0,2.2635245368638235,2.2635245368638235,2.125655315073027,2.1729835553892705,4611192.779231594,997981824.0,2.0598073285460794,0.2057749578967112,11.110738259479717,11.110738259479717,10.433993292765953,10.666308729100528,939410.8434778986,997981824.0,10.110771816126542,1.0100671144981561
2003-12-11,600036,10.66,11.06,10.66,10.98,821815.0,896469632.0,2.1935610511789414,2.275871034337626,2.1935610511789414,2.2594090377058893,3993756.132427495,896469632.0,2.1729835553892705,0.2057749578967112,10.767315440550345,11.171342286349606,10.767315440550345,11.090536917189755,813624.1524983341,896469632.0,10.666308729100528,1.0100671144981561
2003-12-12,600036,10.99,11.12,10.9,11.01,551230.0,608379520.0,2.2614667872848564,2.2882175318114286,2.242947041074152,2.2655822864427906,2678800.2079275846,608379520.0,2.2594090377058893,0.2057749578967112,11.100637588334736,11.231946313219495,11.009731548029903,11.120838930624698,545736.0130706505,608379520.0,11.090536917189755,1.0100671144981561
2003-12-15,600036,11.11,11.15,10.9,10.92,231820.0,254681888.0,2.2861597822324615,2.29439078054833,2.242947041074152,2.2470625402320863,1126570.5135819397,254681888.0,2.2655822864427906,0.2057749578967112,11.221845642074515,11.262248326654442,11.009731548029903,11.029932890319865,229509.50156928724,254681888.0,11.120838930624698,1.0100671144981561
2003-12-16,600036,10.9,10.9,10.62,10.79,306748.0,329263552.0,2.242947041074152,2.242947041074152,2.185330052863073,2.2203117957055136,1490696.4537150932,329263552.0,2.2470625402320863,0.2057749578967112,11.009731548029903,11.009731548029903,10.726912755970417,10.898624165435104,303690.7108419279,329263552.0,11.029932890319865,1.0100671144981561
2003-12-17,600036,10.78,10.97,10.61,10.63,213935.0,231201728.0,2.2182540461265465,2.257351288126922,2.183272303284106,2.1873878024420406,1039655.1756671224,231201728.0,2.2203117957055136,0.2057749578967112,10.888523494290123,11.080436246044773,10.716812084825436,10.7370134271154,211802.7573903264,231201728.0,10.898624165435104,1.0100671144981561
2003-12-18,600036,10.59,10.82,10.56,10.79,124068.0,132727792.0,2.1791568041261717,2.2264850444424154,2.1729835553892705,2.2203117957055136,602930.5084940217,132727792.0,2.1873878024420406,0.2057749578967112,10.696610742535473,10.92892617887005,10.666308729100528,10.898624165435104,122831.44181131192,132727792.0,10.7370134271154,1.0100671144981561
2003-12-19,600036,10.79,11.05,10.7,11.0,316216.0,344034624.0,2.2203117957055136,2.273813284758659,2.2017920494948098,2.2635245368638235,1536707.883369971,344034624.0,2.2203117957055136,0.2057749578967112,10.898624165435104,11.161241615204625,10.80771812513027,11.110738259479717,313064.34538967186,344034624.0,10.898624165435104,1.0100671144981561
2003-12-22,600036,11.0,11.34,10.81,11.33,594575.0,658641536.0,2.2635245368638235,2.333488022548705,2.2244272948634483,2.331430272969738,2889442.9432878178,658641536.0,2.2635245368638235,0.2057749578967112,11.110738259479717,11.45416107840909,10.918825507725067,11.444060407264109,588649.0030867007,658641536.0,11.110738259479717,1.0100671144981561
2003-12-23,600036,11.31,11.39,11.1,11.16,374478.0,421801504.0,2.327314773811804,2.343776770443541,2.2841020326534944,2.296448530127297,1819842.4328579833,421801504.0,2.331430272969738,0.2057749578967112,11.423859064974145,11.504664434133998,11.211744970929532,11.272348997799423,370745.6609812076,421801504.0,11.444060407264109,1.0100671144981561
2003-12-24,600036,11.2,11.48,11.15,11.26,374331.0,423707360.0,2.3046795284431654,2.362296516654245,2.29439078054833,2.3170260259169684,1819128.0602175875,423707360.0,2.296448530127297,0.2057749578967112,11.312751682379348,11.595570474438833,11.262248326654442,11.373355709249237,370600.1260975449,423707360.0,11.272348997799423,1.0100671144981561
2003-12-25,600036,11.2,11.27,11.05,11.11,324223.0,360810656.0,2.3046795284431654,2.3190837754959355,2.273813284758659,2.2861597822324615,1575619.3237213239,360810656.0,2.3170260259169684,0.2057749578967112,11.312751682379348,11.383456380394218,11.161241615204625,11.221845642074515,320991.5413997887,360810656.0,11.373355709249237,1.0100671144981561
2003-12-26,600036,11.1,11.24,11.0,11.08,228373.0,253586912.0,2.2841020326534944,2.312910526759034,2.2635245368638235,2.2799865334955602,1109819.204116333,253586912.0,2.2861597822324615,0.2057749578967112,11.211744970929532,11.353154366959275,11.110738259479717,11.19154362863957,226096.85705238045,253586912.0,11.221845642074515,1.0100671144981561
2003-12-29,600036,11.03,11.13,10.9,10.95,218321.0,239487456.0,2.2696977856007248,2.290275281390396,2.242947041074152,2.2532357889689876,1060969.7226111754,239487456.0,2.2799865334955602,0.2057749578967112,11.141040272914662,11.242046984364478,11.009731548029903,11.060234903754809,216145.04310287448,239487456.0,11.19154362863957,1.0100671144981561
2003-12-30,600036,10.9,11.04,10.86,10.91,185082.0,202716704.0,2.242947041074152,2.2717555351796914,2.2347160427582837,2.245004790653119,899438.8913586946,202716704.0,2.2532357889689876,0.2057749578967112,11.009731548029903,11.151140944059643,10.969328863449975,11.019832219174884,183237.3288303288,202716704.0,11.060234903754809,1.0100671144981561
2003-12-31,600036,10.95,11.04,10.7,10.81,205296.0,223206592.0,2.2532357889689876,2.2717555351796914,2.2017920494948098,2.2244272948634483,997672.4189298504,223206592.0,2.245004790653119,0.2057749578967112,11.060234903754809,11.151140944059643,10.80771812513027,10.918825507725067,203249.86038378222,223206592.0,11.019832219174884,1.0100671144981561
2004-01-02,600036,10.75,11.07,10.73,10.88,220788.0,241734608.0,2.2120807973896457,2.277928783916593,2.2079652982317115,2.2388315419162184,1072958.5478074772,241734608.0,2.2244272948634483,0.2057749578967112,10.858221480855178,11.181442957494589,10.838020138565216,10.989530205739939,218587.45506203,241734608.0,10.918825507725067,1.0100671144981561
2004-01-05,600036,10.9,11.44,10.9,11.38,363484.0,409980160.0,2.242947041074152,2.354065518338376,2.242947041074152,2.341719020864574,1766415.1348409017,409980160.0,2.2388315419162184,0.2057749578967112,11.009731548029903,11.555167789858906,11.009731548029903,11.494563762989017,359861.2357363938,409980160.0,10.989530205739939,1.0100671144981561
2004-01-06,600036,11.43,12.03,11.43,11.79,735297.0,870015616.0,2.352007768759409,2.475472743497436,2.352007768759409,2.4260867536022253,3573306.5262930705,870015616.0,2.341719020864574,0.2057749578967112,11.545067118713924,12.151107387412818,11.545067118713924,11.90869127993326,727968.4581804512,870015616.0,11.494563762989017,1.0100671144981561
2004-01-07,600036,11.83,12.17,11.79,11.93,403164.0,481932192.0,2.4343177519180936,2.5042812376029753,2.4260867536022253,2.4548952477077646,1959247.1509694988,481932192.0,2.4260867536022253,0.2057749578967112,11.949093964513187,12.29251678344256,11.90869127993326,12.050100675963002,399145.7539930986,481932192.0,11.90869127993326,1.0100671144981561
2004-01-08,600036,11.88,12.08,11.73,12.05,295179.0,351723840.0,2.4446064998129295,2.4857614913922714,2.4137402561284227,2.47958824265537,1434474.8409481642,351723840.0,2.4548952477077646,0.2057749578967112,11.999597320238095,12.201610743137726,11.848087253063373,12.171308729702782,292237.01649435185,351723840.0,12.050100675963002,1.0100671144981561
2004-01-09,600036,12.05,12.19,11.6,11.65,322965.0,383204064.0,2.47958824265537,2.5083967367609095,2.38698951160185,2.3972782594966855,1569505.8490164403,383204064.0,2.47958824265537,0.2057749578967112,12.171308729702782,12.312718125732523,11.71677852817861,11.76728188390352,319746.07960626716,383204064.0,12.171308729702782,1.0100671144981561
2004-01-12,600036,11.65,12.09,11.65,12.03,366143.0,433681760.0,2.3972782594966855,2.4878192409712385,2.3972782594966855,2.475472743497436,1779337.018179761,433681760.0,2.3972782594966855,0.2057749578967112,11.76728188390352,12.211711414282707,11.76728188390352,12.151107387412818,362493.73407421075,433681760.0,11.76728188390352,1.0100671144981561
2004-01-13,600036,12.1,12.2,11.72,11.9,406489.0,487751360.0,2.4898769905502056,2.5104544863398766,2.4116825065494556,2.4487219989708637,1975405.5797403553,487751360.0,2.475472743497436,0.2057749578967112,12.221812085427688,12.322818796877504,11.83798658191839,12.019798662528059,402437.6144568976,487751360.0,12.151107387412818,1.0100671144981561
2004-01-14,600036,11.89,11.89,11.51,11.62,260506.0,303011744.0,2.4466642493918966,2.4466642493918966,2.368469765391146,2.391105010759784,1265975.2316934553,303011744.0,2.4487219989708637,0.2057749578967112,12.009697991383076,12.009697991383076,11.625872487873776,11.736979870468573,257909.59458117824,303011744.0,12.019798662528059,1.0100671144981561
2004-01-15,600036,11.62,11.77,11.45,11.59,207801.0,241240928.0,2.391105010759784,2.421971254444291,2.356123267917343,2.384931762022883,1009845.9118835332,241240928.0,2.391105010759784,0.2057749578967112,11.736979870468573,11.888489937643296,11.565268461003887,11.706677857033629,205729.89360538116,241240928.0,11.736979870468573,1.0100671144981561
2004-01-16,600036,11.58,11.73,11.46,11.65,159165.0,184770784.0,2.382874012443916,2.4137402561284227,2.3581810174963107,2.3972782594966855,773490.6211468788,184770784.0,2.384931762022883,0.2057749578967112,11.696577185888648,11.848087253063373,11.57536913214887,11.76728188390352,157578.63781069624,184770784.0,11.706677857033629,1.0100671144981561
2004-01-29,600036,11.61,11.86,11.51,11.86,158555.0,185924864.0,2.389047261180817,2.440491000654995,2.368469765391146,2.440491000654995,770526.2176731278,185924864.0,2.3972782594966855,0.2057749578967112,11.726879199323593,11.979395977948132,11.625872487873776,11.979395977948132,156974.71754515718,185924864.0,11.76728188390352,1.0100671144981561
2004-01-30,600036,11.86,11.94,11.43,11.48,202346.0,235518864.0,2.440491000654995,2.4569529972867317,2.352007768759409,2.362296516654245,983336.369343677,235518864.0,2.440491000654995,0.2057749578967112,11.979395977948132,12.060201347107984,11.545067118713924,11.595570474438833,200329.26237830642,235518864.0,11.979395977948132,1.0100671144981561
2004-02-02,600036,12.06,12.25,11.62,11.97,706263.0,846730496.0,2.4816459922343372,2.5207432342347125,2.391105010759784,2.4631262460236334,3432210.640298169,846730496.0,2.362296516654245,0.2057749578967112,12.181409400847762,12.373322152602412,11.736979870468573,12.090503360542929,699223.8336072363,846730496.0,11.595570474438833,1.0100671144981561
2004-02-03,600036,11.98,12.24,11.85,12.1,287448.0,348429632.0,2.4651839956026005,2.5186854846557454,2.438433251076028,2.4898769905502056,1396904.6716767382,348429632.0,2.4631262460236334,0.2057749578967112,12.100604031687912,12.363221481457431,11.969295306803149,12.221812085427688,284583.0696535609,348429632.0,12.090503360542929,1.0100671144981561
2004-02-04,600036,12.15,12.51,12.15,12.34,412716.0,511763872.0,2.5001657384450415,2.5742447232878574,2.5001657384450415,2.5392629804454163,2005666.7935617457,511763872.0,2.4898769905502056,0.2057749578967112,12.272315441152598,12.635939602371932,12.272315441152598,12.464228192907246,408602.551331507,511763872.0,12.221812085427688,1.0100671144981561
2004-02-05,600036,12.35,12.54,12.19,12.29,311997.0,386471968.0,2.5413207300243834,2.5804179720247586,2.5083967367609095,2.528974232550581,1516204.9026228301,386471968.0,2.5392629804454163,0.2057749578967112,12.474328864052227,12.666241615806877,12.312718125732523,12.413724837182338,308887.39522523043,386471968.0,12.464228192907246,1.0100671144981561
2004-02-06,600036,12.25,12.52,12.06,12.24,444613.0,545361920.0,2.5207432342347125,2.5763024728668245,2.4816459922343372,2.5186854846557454,2160675.937171974,545361920.0,2.528974232550581,0.2057749578967112,12.373322152602412,12.646040273516913,12.181409400847762,12.363221481457431,440181.64101986674,545361920.0,12.413724837182338,1.0100671144981561
